2025-03-25 01:02:43,"0.2074,0.0766,8.1969","X: 3.2200, Y: -5.3900, Z: -3.2200",0.00,0.00,21.24,24.09
2025-03-25 01:02:44,"X: 0.2098, Y: 0.0815, Z: 8.2052","X: 3.1500, Y: -5.2500, Z: -3.2200",0.00,0.00,21.24,24.04
2025-03-25 01:02:46,"0.2030,0.0756,8.1979","X: 3.2900, Y: -5.2500, Z: -3.0100",0.00,0.00,21.24,24.05
2025-03-25 01:02:47,"0.2108,0.0761,8.1974","X: 3.1500, Y: -5.5300, Z: -3.0800",0.00,0.00,21.24,24.11
2025-03-25 01:02:48,"0.2074,0.0766,8.1974","X: 3.2200, Y: -5.2500, Z: -3.1500",0.00,0.00,21.24,24.13
2025-03-25 01:02:49,"0.2103,0.0708,8.1989","X: 3.2900, Y: -5.3200, Z: -3.1500",0.00,0.00,21.24,24.04
2025-03-25 01:02:50,"0.2142,0.0830,8.2091","X: 3.2900, Y: -5.2500, Z: -3.1500",0.00,0.00,21.24,24.12
2025-03-25 01:02:51,"0.2128,0.0717,8.1969","X: 3.2900, Y: -5.3900, Z: -3.1500",0.00,0.00,21.26,24.05
2025-03-25 01:02:52,"0.2020,0.0547,8.1969","X: 3.2900, Y: -5.1800, Z: -3.2200",0.00,0.00,21.25,24.14
2025-03-25 01:02:53,"0.2142,0.0781,8.2043","X: 3.2200, Y: -5.2500, Z: -3.2900",0.00,0.00,21.25,24.12
2025-03-25 01:02:54,"0.2098,0.0776,8.1994","X: 3.2200, Y: -5.3900, Z: -3.0800",0.00,0.00,21.26,24.13
2025-03-25 01:02:55,"0.2157,0.0756,8.2062","X: 3.3600, Y: -5.2500, Z: -3.0800",0.00,0.00,21.26,24.03
2025-03-25 01:02:56,"0.2133,0.0795,8.2057","X: 3.3600, Y: -5.2500, Z: -3.1500",0.00,0.00,21.26,24.00
2025-03-25 01:02:57,"0.1986,0.0825,8.2033","X: 3.0800, Y: -5.1800, Z: -3.0100",0.00,0.00,21.26,24.11
2025-03-25 01:02:58,"0.2133,0.0742,8.2072","X: 3.3600, Y: -5.3900, Z: -3.0800",0.00,0.00,21.27,24.13
2025-03-25 01:02:59,"0.2718,0.2064,8.1037","X: 3.2900, Y: -5.1800, Z: -3.0800",0.00,0.00,21.27,24.07
2025-03-25 01:03:00,"0.2157,0.0859,8.2038","X: 3.0800, Y: -5.1800, Z: -3.0100",0.00,0.00,21.26,24.04
2025-03-25 01:03:01,"0.2094,0.0776,8.1925","X: 3.2900, Y: -4.9700, Z: -3.0800",0.00,0.00,21.26,24.06
2025-03-25 01:03:02,"X: 0.2098, Y: 0.0786, Z: 8.2004","X: 3.2900, Y: -5.1800, Z: -3.1500",0.00,0.00,21.26,24.08
2025-03-25 01:03:04,"0.2137,0.0786,8.1969","X: 3.3600, Y: -5.3900, Z: -3.4300",0.00,0.00,21.25,24.12
2025-03-25 01:03:05,"0.2098,0.0727,8.2057","X: 3.3600, Y: -5.2500, Z: -2.9400",0.00,0.00,21.26,24.09
2025-03-25 01:03:06,"0.2152,0.0693,8.1994","X: 3.1500, Y: -5.1800, Z: -3.2200",0.00,0.00,21.26,24.08
2025-03-25 01:03:07,"0.2069,0.0742,8.1964","X: 3.1500, Y: -5.3200, Z: -3.2900",0.00,0.00,21.25,24.09
2025-03-25 01:03:08,"0.2059,0.0742,8.2028","X: 3.2900, Y: -5.3200, Z: -3.0100",0.00,0.00,21.25,24.14
2025-03-25 01:03:09,"0.2084,0.0791,8.1994","X: 3.2200, Y: -5.2500, Z: -3.0800",0.00,0.00,21.24,24.13
2025-03-25 01:03:10,"0.2113,0.0698,8.2004","X: 3.2900, Y: -5.4600, Z: -3.1500",0.00,0.00,21.23,24.09
2025-03-25 01:03:12,"0.2089,0.0805,8.2023","X: 3.3600, Y: -5.3200, Z: -3.0100",0.00,0.00,21.24,24.08
2025-03-25 01:03:13,"0.2137,0.0752,8.1960","X: 3.4300, Y: -5.3900, Z: -3.0800",0.00,0.00,21.24,24.12
2025-03-25 01:03:14,"0.2089,0.0698,8.2057","X: 3.2200, Y: -5.1800, Z: -3.0100",0.00,0.00,21.25,24.10
2025-03-25 01:03:15,"0.2235,0.0927,8.2008","X: 3.1500, Y: -5.2500, Z: -3.1500",0.00,0.00,21.25,24.12
2025-03-25 01:03:16,"0.2050,0.0756,8.1994","X: 3.0800, Y: -5.1800, Z: -3.1500",0.00,0.00,21.25,24.10
2025-03-25 01:03:17,"X: 0.2050, Y: 0.0756, Z: 8.1994","X: 3.2200, Y: -5.2500, Z: -3.1500",0.00,0.00,21.25,24.10
2025-03-25 01:03:18,"0.2035,0.0791,8.2008","X: 3.3600, Y: -5.3900, Z: -3.0100",0.00,0.00,21.25,24.10
